9.08.2011	13:48:48	49	ROAD	17:08:48
9.08.2011	13:48:55	49	ROAD	17:08:55
9.08.2011	13:49:02	50	ROAD	17:09:02
9.08.2011	13:49:09	48	ROAD	17:09:09
9.08.2011	13:49:15	49	ROAD	17:09:15
9.08.2011	13:49:22	48	ROAD	17:09:22
9.08.2011	13:49:29	49	ROAD	17:09:29
9.08.2011	13:49:36	48	ROAD	17:09:36
9.08.2011	13:49:43	47	ROAD	17:09:43
9.08.2011	13:49:50	46	ROAD	17:09:50
9.08.2011	13:49:57	47	ROAD	17:09:57
9.08.2011	13:50:03	48	ROAD	17:10:03
9.08.2011	13:50:10	49	ROAD	17:10:10
9.08.2011	13:50:17	49	ROAD	17:10:17
9.08.2011	13:50:24	44	ROAD	17:10:24
9.08.2011	13:50:31	48	ROAD	17:10:31
9.08.2011	13:50:37	52	ROAD	17:10:37
9.08.2011	13:50:44	50	ROAD	17:10:44
9.08.2011	13:50:51	50	ROAD	17:10:51
9.08.2011	13:50:58	50	ROAD	17:10:58
9.08.2011	13:51:05	50	ROAD	17:11:05
9.08.2011	13:51:12	51	ROAD	17:11:12
9.08.2011	13:51:19	49	ROAD	17:11:19
9.08.2011	13:51:25	49	ROAD	17:11:25
9.08.2011	13:51:32	63	ROAD	17:11:32
9.08.2011	13:51:39	52	ROAD	17:11:39
9.08.2011	13:51:46	52	ROAD	17:11:46
9.08.2011	13:51:53	50	ROAD	17:11:53
9.08.2011	13:52:00	52	ROAD	17:12:00
9.08.2011	13:52:06	51	ROAD	17:12:06
9.08.2011	13:52:13	50	ROAD	17:12:13
9.08.2011	13:52:20	49	ROAD	17:12:20
9.08.2011	13:52:27	50	ROAD	17:12:27
9.08.2011	13:52:34	49	ROAD	17:12:34
9.08.2011	13:52:40	51	ROAD	17:12:40
9.08.2011	13:52:47	51	ROAD	17:12:47
9.08.2011	13:52:54	49	ROAD	17:12:54
9.08.2011	13:53:01	49	ROAD	17:13:01
9.08.2011	13:53:08	50	ROAD	17:13:08
9.08.2011	13:53:14	54	ROAD	17:13:14
9.08.2011	13:53:21	50	STREET_MARKET	17:13:21
9.08.2011	13:53:28	49	STREET_MARKET	17:13:28
9.08.2011	13:53:35	52	STREET_MARKET	17:13:35
9.08.2011	13:53:42	50	STREET_MARKET	17:13:42
9.08.2011	13:53:49	51	STREET_MARKET	17:13:49
9.08.2011	13:53:56	51	STREET_MARKET	17:13:56
9.08.2011	13:54:03	50	STREET_MARKET	17:14:03
9.08.2011	13:54:09	49	STREET_MARKET	17:14:09
9.08.2011	13:54:16	53	STREET_MARKET	17:14:16
9.08.2011	13:54:23	52	STREET_MARKET	17:14:23
9.08.2011	13:54:30	50	STREET_MARKET	17:14:30
9.08.2011	13:54:37	51	STREET_MARKET	17:14:37
9.08.2011	13:54:44	50	STREET_MARKET	17:14:44
9.08.2011	13:54:50	50	STREET_MARKET	17:14:50
9.08.2011	13:54:57	52	STREET_MARKET	17:14:57
9.08.2011	13:55:04	51	STREET_MARKET	17:15:04
9.08.2011	13:55:11	50	STREET_MARKET	17:15:11
9.08.2011	13:55:18	49	STREET_MARKET	17:15:18
9.08.2011	13:55:25	51	STREET_MARKET	17:15:25
9.08.2011	13:55:31	51	STREET_MARKET	17:15:31
9.08.2011	13:55:38	51	STREET_MARKET	17:15:38
9.08.2011	13:55:45	46	STREET_MARKET	17:15:45
9.08.2011	13:55:52	54	STREET_MARKET	17:15:52
9.08.2011	13:55:59	52	STREET_MARKET	17:15:59
9.08.2011	13:56:06	53	STREET_MARKET	17:16:06
9.08.2011	13:56:12	53	STREET_MARKET	17:16:12
9.08.2011	13:56:19	55	STREET_MARKET	17:16:19
9.08.2011	13:56:26	55	STREET_MARKET	17:16:26
9.08.2011	13:56:33	55	STREET_MARKET	17:16:33
9.08.2011	13:56:40	53	STREET_MARKET	17:16:40
9.08.2011	13:56:47	50	STREET_MARKET	17:16:47
9.08.2011	13:56:53	54	STREET_MARKET	17:16:53
9.08.2011	13:57:00	52	STREET_MARKET	17:17:00
9.08.2011	13:57:07	52	STREET_MARKET	17:17:07
9.08.2011	13:57:14	52	STREET_MARKET	17:17:14
9.08.2011	13:57:21	53	STREET_MARKET	17:17:21
9.08.2011	13:57:28	54	STREET_MARKET	17:17:28
9.08.2011	13:57:35	53	STREET_MARKET	17:17:35
9.08.2011	13:57:41	53	STREET_MARKET	17:17:41
9.08.2011	13:57:48	52	STREET_MARKET	17:17:48
9.08.2011	13:57:55	52	STREET_MARKET	17:17:55
9.08.2011	13:58:02	52	STREET_MARKET	17:18:02
9.08.2011	13:58:09	52	STREET_MARKET	17:18:09
9.08.2011	13:58:16	52	STREET_MARKET	17:18:16
9.08.2011	13:58:23	55	STREET_MARKET	17:18:23
9.08.2011	13:58:29	55	STREET_MARKET	17:18:29
9.08.2011	13:58:36	53	STREET_MARKET	17:18:36
9.08.2011	13:58:43	54	STREET_MARKET	17:18:43
9.08.2011	13:58:50	53	STREET_MARKET	17:18:50
9.08.2011	13:58:57	52	STREET_MARKET	17:18:57
9.08.2011	13:59:04	52	STREET_MARKET	17:19:04
9.08.2011	13:59:11	51	STREET_MARKET	17:19:11
9.08.2011	13:59:18	51	STREET_MARKET	17:19:18
9.08.2011	13:59:24	51	STREET_MARKET	17:19:24
9.08.2011	13:59:31	53	STREET_MARKET	17:19:31
9.08.2011	13:59:38	53	STREET_MARKET	17:19:38
9.08.2011	13:59:45	51	ROAD	17:19:45
9.08.2011	13:59:52	51	ROAD	17:19:52
9.08.2011	13:59:59	50	ROAD	17:19:59
9.08.2011	14:00:05	51	ROAD	17:20:05
